campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
1295,Email - LinkedIn - Jan2022,Email,LinkedIn,19,2022-01-17,2022-04-08,4374,4264.0,553127,28501,2022-01-14T00:00:00
1296,Email - LinkedIn - Jan2022,Email,LinkedIn,46,2022-01-17,2022-04-08,4374,4264.0,553127,28501,2022-01-15T00:00:00
1297,Display - Twitter - Aug2021,Display,Twitter,6,2021-08-24,2021-10-24,9612,8624.89,2098475,118651,2021-08-18T00:00:00
1298,Social Media - Facebook - Oct2021,Social Media,Facebook,15,2021-10-19,2021-12-10,48479,57404.3,26565985,466254,2021-10-06T00:00:00
1299,Email - Instagram - Feb2023,Email,Instagram,52,2023-02-21,2023-05-05,661,576.08,159296,7488,2023-02-11T00:00:00
1300,Email - Instagram - Feb2023,Email,Instagram,1,2023-02-21,2023-05-05,661,576.08,159296,7488,2023-02-12T00:00:00
1301,Email - Instagram - Feb2023,Email,Instagram,12,2023-02-21,2023-05-05,661,576.08,159296,7488,2023-02-15T00:00:00
1302,Email - Instagram - Feb2023,Email,Instagram,33,2023-02-21,2023-05-05,661,576.08,159296,7488,2023-02-14T00:00:00
1303,Email - Instagram - Nov2023,Email,Instagram,23,2023-11-02,2024-01-25,8150,8726.94,1363229,19089,2023-10-23T00:00:00
1304,Email - Instagram - Nov2023,Email,Instagram,6,2023-11-02,2024-01-25,8150,8726.94,1363229,19089,2023-10-21T00:00:00
1305,Email - Instagram - Nov2023,Email,Instagram,38,2023-11-02,2024-01-25,8150,8726.94,1363229,19089,2023-10-20T00:00:00
1306,Display - LinkedIn - Jul2021,Display,LinkedIn,27,2021-07-16,2021-09-04,29043,26757.91,6520812,445529,2021-07-11T00:00:00
1307,Display - LinkedIn - Jul2021,Display,LinkedIn,45,2021-07-16,2021-09-04,29043,26757.91,6520812,445529,2021-07-03T00:00:00
1308,Display - LinkedIn - Jul2021,Display,LinkedIn,10,2021-07-16,2021-09-04,29043,26757.91,6520812,445529,2021-07-02T00:00:00
1309,Display - LinkedIn - Jul2021,Display,LinkedIn,61,2021-07-16,2021-09-04,29043,26757.91,6520812,445529,2021-07-15T00:00:00
1310,Search - Instagram - Jan2024,Search,Instagram,20,2024-01-23,2024-03-03,71298,,40515193,2424191,2024-01-16T00:00:00
1311,Search - Instagram - Jan2024,Search,Instagram,26,2024-01-23,2024-03-03,71298,,40515193,2424191,2024-01-14T00:00:00
1312,Search - Instagram - Jan2024,Search,Instagram,19,2024-01-23,2024-03-03,71298,,40515193,2424191,2024-01-19T00:00:00
1313,Search - Instagram - Jan2024,Search,Instagram,58,2024-01-23,2024-03-03,71298,,40515193,2424191,2024-01-11T00:00:00
1314,Email - Facebook - Nov2024,Email,Facebook,62,2024-11-04,2025-01-17,7916,6376.28,2114372,78600,2024-10-21T00:00:00
1315,Email - Facebook - Nov2024,Email,Facebook,16,2024-11-04,2025-01-17,7916,6376.28,2114372,78600,2024-10-25T00:00:00
1316,Email - LinkedIn - Apr2020,Email,LinkedIn,4,2020-04-01,2020-06-04,3964,2815.66,461173,34964,2020-03-24T00:00:00
1317,Search - Google - Oct2021,Search,Google,55,2021-10-29,2021-11-12,82111,80326.46,16747374,906345,2021-10-15T00:00:00
1318,Search - Google - Oct2021,Search,Google,56,2021-10-29,2021-11-12,82111,80326.46,16747374,906345,2021-10-25T00:00:00
1319,Search - Google - Oct2021,Search,Google,62,2021-10-29,2021-11-12,82111,80326.46,16747374,906345,2021-10-17T00:00:00
1320,Email - Facebook - Apr2021,Email,Facebook,37,2021-04-02,2021-04-17,7472,6301.93,3079057,73400,2021-03-19T00:00:00
1321,Email - Facebook - Apr2021,Email,Facebook,64,2021-04-02,2021-04-17,7472,6301.93,3079057,73400,2021-03-19T00:00:00
1322,Email - Google - Feb2022,Email,Google,44,2022-02-18,2022-03-30,5956,5649.22,2243308,62117,2022-02-15T00:00:00
1323,Email - Facebook - Jun2021,Email,Facebook,44,2021-06-17,2021-07-20,7763,8509.08,3465946,175541,2021-06-15T00:00:00
1324,Email - Facebook - Jun2021,Email,Facebook,51,2021-06-17,2021-07-20,7763,8509.08,3465946,175541,2021-06-08T00:00:00
1325,Email - Facebook - Jun2021,Email,Facebook,52,2021-06-17,2021-07-20,7763,8509.08,3465946,175541,2021-06-05T00:00:00
1326,Email - Facebook - Jun2021,Email,Facebook,42,2021-06-17,2021-07-20,7763,8509.08,3465946,175541,2021-06-04T00:00:00
1327,Social Media - Google - Dec2020,Social Media,Google,21,2020-12-08,2021-03-01,18486,20754.9,4900400,157139,2020-11-30T00:00:00
1328,Social Media - Google - Dec2020,Social Media,Google,45,2020-12-08,2021-03-01,18486,20754.9,4900400,157139,2020-11-30T00:00:00
1329,Search - Facebook - Jan2024,Search,Facebook,34,2024-01-09,2024-02-23,16819,12565.94,1989304,118806,2023-12-30T00:00:00
1330,Search - Facebook - Jan2024,Search,Facebook,14,2024-01-09,2024-02-23,16819,12565.94,1989304,118806,2023-12-30T00:00:00
1331,Search - Facebook - Jan2024,Search,Facebook,17,2024-01-09,2024-02-23,16819,12565.94,1989304,118806,2024-01-07T00:00:00
1332,Search - Facebook - Jan2024,Search,Facebook,32,2024-01-09,2024-02-23,16819,12565.94,1989304,118806,2023-12-31T00:00:00
1333,Social Media - YouTube - Jun2020,Social Media,YouTube,32,2020-06-12,2020-08-28,12021,13190.54,-4961443,268388,2020-06-11T00:00:00
1334,Social Media - YouTube - Jun2020,Social Media,YouTube,18,2020-06-12,2020-08-28,12021,13190.54,-4961443,268388,2020-06-10T00:00:00
1335,Email - Facebook - Aug2022,Email,Facebook,50,2022-08-10,2022-09-20,5551,6247.92,2110347,47710,2022-08-01T00:00:00
1336,Influencer - Google - Aug2020,Influencer,Google,6,2020-08-31,2020-10-29,73708,77943.7,14054700,419796,2020-08-24T00:00:00
1337,Influencer - Google - Aug2020,Influencer,Google,44,2020-08-31,2020-10-29,73708,77943.7,14054700,419796,2020-08-30T00:00:00
1338,Influencer - Google - Aug2020,Influencer,Google,58,2020-08-31,2020-10-29,73708,77943.7,14054700,419796,2020-08-23T00:00:00
1339,Influencer - Google - Aug2020,Influencer,Google,32,2020-08-31,2020-10-29,73708,77943.7,14054700,419796,2020-08-30T00:00:00
1340,Influencer - Google - Aug2020,Influencer,Google,18,2020-08-31,2020-10-29,73708,77943.7,14054700,419796,2020-08-24T00:00:00
1341,Display - Instagram - Apr2021,Display,Instagram,12,2021-04-14,2021-07-11,2405,1751.87,223852,14772,2021-04-03T00:00:00
1342,Display - Instagram - Apr2021,Display,Instagram,28,2021-04-14,2021-07-11,2405,1751.87,223852,14772,2021-04-10T00:00:00
1343,Influencer - Google - Oct2022,Influencer,Google,21,2022-10-12,2022-11-29,70922,70683.92,4560407,153851,2022-10-10T00:00:00
1344,Display - LinkedIn - Aug2024,Display,LinkedIn,27,2024-08-14,2024-10-15,20844,18186.54,8986969,375231,2024-08-11T00:00:00
1345,Display - LinkedIn - Aug2024,Display,LinkedIn,55,2024-08-14,2024-10-15,20844,18186.54,8986969,375231,2024-08-08T00:00:00
1346,Display - LinkedIn - Aug2024,Display,LinkedIn,40,2024-08-14,2024-10-15,20844,18186.54,8986969,375231,2024-08-04T00:00:00
1347,Search - YouTube - Feb2020,Search,YouTube,15,2020-02-06,2020-04-27,37978,31997.93,15228282,1158638,2020-01-24T00:00:00
1348,Search - YouTube - Feb2020,Search,YouTube,2,2020-02-06,2020-04-27,37978,31997.93,15228282,1158638,2020-02-05T00:00:00
1349,Search - YouTube - Feb2020,Search,YouTube,45,2020-02-06,2020-04-27,37978,31997.93,15228282,1158638,2020-02-05T00:00:00
1350,Search - YouTube - Feb2020,Search,YouTube,31,2020-02-06,2020-04-27,37978,31997.93,15228282,1158638,2020-01-23T00:00:00
1351,Search - YouTube - Feb2020,Search,YouTube,62,2020-02-06,2020-04-27,37978,31997.93,15228282,1158638,2020-02-01T00:00:00
1352,Search - TikTok - Jan2023,Search,TikTok,59,2023-01-11,2023-02-22,5167,3746.51,991125,22592,2022-12-31T00:00:00
1353,Search - TikTok - Jan2023,Search,TikTok,21,2023-01-11,2023-02-22,5167,3746.51,991125,22592,2023-01-04T00:00:00
1354,Search - TikTok - Jan2023,Search,TikTok,22,2023-01-11,2023-02-22,5167,3746.51,991125,22592,2023-01-05T00:00:00
1355,Social Media - YouTube - Oct2023,Social Media,YouTube,5,2023-10-22,2023-11-13,27815,23009.97,6004840,94222,2023-10-13T00:00:00
1356,Social Media - YouTube - Oct2023,Social Media,YouTube,35,2023-10-22,2023-11-13,27815,23009.97,6004840,94222,2023-10-20T00:00:00
1357,Social Media - YouTube - Oct2023,Social Media,YouTube,1,2023-10-22,2023-11-13,27815,23009.97,6004840,94222,2023-10-09T00:00:00
1358,Social Media - YouTube - Oct2023,Social Media,YouTube,52,2023-10-22,2023-11-13,27815,23009.97,6004840,94222,2023-10-14T00:00:00
1359,Email - YouTube - Feb2023,Email,YouTube,18,2023-02-19,2023-03-21,4622,3883.67,1669482,34669,2023-02-13T00:00:00
1360,Email - YouTube - Feb2023,Email,YouTube,45,2023-02-19,2023-03-21,4622,3883.67,1669482,34669,2023-02-06T00:00:00
1361,Email - YouTube - Feb2023,Email,YouTube,32,2023-02-19,2023-03-21,4622,3883.67,1669482,34669,2023-02-15T00:00:00
1362,Email - YouTube - Feb2023,Email,YouTube,51,2023-02-19,2023-03-21,4622,3883.67,1669482,34669,2023-02-15T00:00:00
1363,Email - YouTube - Feb2023,Email,YouTube,41,2023-02-19,2023-03-21,4622,3883.67,1669482,34669,2023-02-17T00:00:00
1364,Influencer - LinkedIn - May2024,Influencer,LinkedIn,13,2024-05-02,2024-07-08,29685,30652.85,4045211,61088,2024-04-24T00:00:00
1365,Influencer - LinkedIn - May2024,Influencer,LinkedIn,51,2024-05-02,2024-07-08,29685,30652.85,4045211,61088,2024-04-21T00:00:00
1366,Influencer - LinkedIn - May2024,Influencer,LinkedIn,20,2024-05-02,2024-07-08,29685,30652.85,4045211,61088,2024-04-25T00:00:00
1367,Influencer - LinkedIn - May2024,Influencer,LinkedIn,14,2024-05-02,2024-07-08,29685,30652.85,4045211,61088,2024-05-01T00:00:00
1368,Influencer - LinkedIn - May2024,Influencer,LinkedIn,12,2024-05-02,2024-07-08,29685,30652.85,4045211,61088,2024-04-27T00:00:00
1369,Search - Twitter - Feb2024,Search,Twitter,37,2024-02-02,2024-03-16,72248,53597.14,-18156631,650933,2024-01-28T00:00:00
1370,Search - Twitter - Feb2024,Search,Twitter,49,2024-02-02,2024-03-16,72248,53597.14,-18156631,650933,2024-01-23T00:00:00
1371,Search - Google - Aug2023,Search,Google,32,2023-08-09,2023-10-18,11295,9199.02,815662,21154,2023-08-03T00:00:00
1372,Search - Google - Aug2023,Search,Google,3,2023-08-09,2023-10-18,11295,9199.02,815662,21154,2023-08-07T00:00:00
1373,Search - Google - Aug2023,Search,Google,55,2023-08-09,2023-10-18,11295,9199.02,815662,21154,2023-07-26T00:00:00
1374,Search - Google - Aug2023,Search,Google,49,2023-08-09,2023-10-18,11295,9199.02,815662,21154,2023-07-28T00:00:00
1375,Search - Google - Aug2023,Search,Google,7,2023-08-09,2023-10-18,11295,9199.02,815662,21154,2023-08-06T00:00:00
1376,Influencer - YouTube - Oct2022,Influencer,YouTube,30,2022-10-16,2023-01-02,30339,28082.1,11172612,535573,2022-10-02T00:00:00
1377,Influencer - YouTube - Oct2022,Influencer,YouTube,25,2022-10-16,2023-01-02,30339,28082.1,11172612,535573,2022-10-08T00:00:00
1378,Influencer - YouTube - Oct2022,Influencer,YouTube,12,2022-10-16,2023-01-02,30339,28082.1,11172612,535573,2022-10-15T00:00:00
1379,Influencer - YouTube - Oct2022,Influencer,YouTube,10,2022-10-16,2023-01-02,30339,28082.1,11172612,535573,2022-10-04T00:00:00
1380,Video - LinkedIn - May2023,Video,LinkedIn,12,2023-05-29,2023-07-31,106826,78586.42,8861936,563540,2023-05-23T00:00:00
1381,Video - LinkedIn - May2023,Video,LinkedIn,24,2023-05-29,2023-07-31,106826,78586.42,8861936,563540,2023-05-17T00:00:00
1382,Video - LinkedIn - May2023,Video,LinkedIn,56,2023-05-29,2023-07-31,106826,78586.42,8861936,563540,2023-05-22T00:00:00
1383,Display - TikTok - Feb2022,Display,TikTok,28,2022-02-16,2022-04-09,14837,17113.8,1374327,78721,2022-02-13T00:00:00
1384,Display - TikTok - Feb2022,Display,TikTok,12,2022-02-16,2022-04-09,14837,17113.8,1374327,78721,2022-02-13T00:00:00
1385,Display - TikTok - Feb2022,Display,TikTok,5,2022-02-16,2022-04-09,14837,17113.8,1374327,78721,2022-02-10T00:00:00
1386,Social Media - Instagram - Mar2020,Social Media,Instagram,42,2020-03-06,2020-05-25,5179,5728.24,1330162,104188,2020-03-01T00:00:00
1387,Social Media - Instagram - Mar2020,Social Media,Instagram,47,2020-03-06,2020-05-25,5179,5728.24,1330162,104188,2020-02-22T00:00:00
1388,Email - LinkedIn - Feb2023,Email,LinkedIn,44,2023-02-11,2023-02-20,7582,8074.32,2880387,217158,2023-02-09T00:00:00
1389,Email - LinkedIn - Feb2023,Email,LinkedIn,47,2023-02-11,2023-02-20,7582,8074.32,2880387,217158,2023-02-02T00:00:00
1390,Email - LinkedIn - Feb2023,Email,LinkedIn,15,2023-02-11,2023-02-20,7582,8074.32,2880387,217158,2023-02-02T00:00:00
1391,Email - LinkedIn - Feb2023,Email,LinkedIn,43,2023-02-11,2023-02-20,7582,8074.32,2880387,217158,2023-02-04T00:00:00
1392,Video - Facebook - Mar2024,Video,Facebook,40,2024-03-01,2024-04-23,89058,63108.97,10025337,636282,2024-02-19T00:00:00
1393,Video - Facebook - Mar2024,Video,Facebook,33,2024-03-01,2024-04-23,89058,63108.97,10025337,636282,2024-02-21T00:00:00
1394,Social Media - Twitter - Nov2023,Social Media,Twitter,48,2023-11-19,2024-01-24,46358,44977.04,12524552,446306,2023-11-18T00:00:00
1395,Social Media - Twitter - Nov2023,Social Media,Twitter,6,2023-11-19,2024-01-24,46358,44977.04,12524552,446306,2023-11-10T00:00:00
1396,Social Media - Twitter - Nov2023,Social Media,Twitter,1,2023-11-19,2024-01-24,46358,44977.04,12524552,446306,2023-11-15T00:00:00
1397,Social Media - Twitter - Nov2023,Social Media,Twitter,27,2023-11-19,2024-01-24,46358,44977.04,12524552,446306,2023-11-09T00:00:00
1398,Social Media - Instagram - Sep2020,Social Media,Instagram,27,2020-09-01,2020-10-30,36582,42016.01,7404379,246154,2020-08-20T00:00:00
1399,Social Media - Instagram - Sep2020,Social Media,Instagram,3,2020-09-01,2020-10-30,36582,42016.01,7404379,246154,2020-08-26T00:00:00
1400,Social Media - Instagram - Sep2020,Social Media,Instagram,44,2020-09-01,2020-10-30,36582,42016.01,7404379,246154,2020-08-23T00:00:00
1401,Social Media - Instagram - Sep2020,Social Media,Instagram,17,2020-09-01,2020-10-30,36582,42016.01,7404379,246154,2020-08-29T00:00:00
1402,Social Media - Instagram - Sep2020,Social Media,Instagram,16,2020-09-01,2020-10-30,36582,42016.01,7404379,246154,2020-08-28T00:00:00
1403,Email - YouTube - Sep2023,Email,YouTube,56,2023-09-16,2023-09-24,8430,6688.04,2688460,104148,2023-09-09T00:00:00
1404,Email - YouTube - Sep2023,Email,YouTube,50,2023-09-16,2023-09-24,8430,6688.04,2688460,104148,2023-09-02T00:00:00
1405,Email - YouTube - Sep2023,Email,YouTube,26,2023-09-16,2023-09-24,8430,6688.04,2688460,104148,2023-09-10T00:00:00
1406,Video - Instagram - Jan2022,Video,Instagram,54,2022-01-06,2022-03-10,30231,34086.7,9117730,395908,2021-12-31T00:00:00
1407,Video - Instagram - Jan2022,Video,Instagram,4,2022-01-06,2022-03-10,30231,34086.7,9117730,395908,2021-12-23T00:00:00
1408,Video - Instagram - Jan2022,Video,Instagram,25,2022-01-06,2022-03-10,30231,34086.7,9117730,395908,2022-01-03T00:00:00
1409,Influencer - Instagram - Mar2021,Influencer,Instagram,35,2021-03-18,2021-05-04,35484,31526.41,9775464,437253,2021-03-04T00:00:00
1410,Influencer - Instagram - Mar2021,Influencer,Instagram,8,2021-03-18,2021-05-04,35484,31526.41,9775464,437253,2021-03-12T00:00:00
1411,Influencer - Instagram - Mar2021,Influencer,Instagram,25,2021-03-18,2021-05-04,35484,31526.41,9775464,437253,2021-03-12T00:00:00
1412,Search - YouTube - Jun2023,Search,YouTube,31,2023-06-19,2023-07-07,35070,25899.38,11556292,363236,2023-06-16T00:00:00
1413,Search - YouTube - Jun2023,Search,YouTube,7,2023-06-19,2023-07-07,35070,25899.38,11556292,363236,2023-06-12T00:00:00
1414,Search - YouTube - Jun2023,Search,YouTube,57,2023-06-19,2023-07-07,35070,25899.38,11556292,363236,2023-06-16T00:00:00
1415,Display - TikTok - Sep2021,Display,TikTok,9,2021-09-05,2021-12-04,2866,3093.58,-1523621,109782,2021-08-28T00:00:00
1416,Display - TikTok - Sep2021,Display,TikTok,58,2021-09-05,2021-12-04,2866,3093.58,-1523621,109782,2021-08-30T00:00:00
1417,Influencer - LinkedIn - Feb2022,Influencer,LinkedIn,14,2022-02-24,2022-03-19,4441,3561.31,1223185,62758,2022-02-16T00:00:00
1418,Influencer - LinkedIn - Feb2022,Influencer,LinkedIn,19,2022-02-24,2022-03-19,4441,3561.31,1223185,62758,2022-02-23T00:00:00
1419,Influencer - LinkedIn - Feb2022,Influencer,LinkedIn,21,2022-02-24,2022-03-19,4441,3561.31,1223185,62758,2022-02-10T00:00:00
1420,Influencer - LinkedIn - Feb2022,Influencer,LinkedIn,25,2022-02-24,2022-03-19,4441,3561.31,1223185,62758,2022-02-19T00:00:00
1421,Influencer - LinkedIn - Feb2022,Influencer,LinkedIn,22,2022-02-24,2022-03-19,4441,3561.31,1223185,62758,2022-02-13T00:00:00
1422,Video - TikTok - Jul2022,Video,TikTok,12,2022-07-17,2022-08-23,97324,116321.81,15289817,173204,2022-07-10T00:00:00
1423,Search - Facebook - Aug2023,Search,Facebook,60,2023-08-25,2023-10-13,6122,,1086498,84192,2023-08-22T00:00:00
1424,Video - Facebook - Apr2020,Video,Facebook,56,2020-04-28,2020-05-14,20016,21574.57,2695519,70966,2020-04-25T00:00:00
1425,Video - Facebook - Apr2020,Video,Facebook,57,2020-04-28,2020-05-14,20016,21574.57,2695519,70966,2020-04-23T00:00:00
1426,Video - Facebook - Apr2020,Video,Facebook,38,2020-04-28,2020-05-14,20016,21574.57,2695519,70966,2020-04-18T00:00:00
1427,Influencer - Twitter - May2021,Influencer,Twitter,37,2021-05-29,2021-07-03,21500,24443.17,9964606,208732,2021-05-20T00:00:00
1428,Influencer - Twitter - May2021,Influencer,Twitter,57,2021-05-29,2021-07-03,21500,24443.17,9964606,208732,2021-05-22T00:00:00
1429,Influencer - YouTube - Feb2022,Influencer,YouTube,24,2022-02-24,2022-03-22,76117,62523.6,29759325,59518650,2022-02-20T00:00:00
1430,Influencer - YouTube - Feb2022,Influencer,YouTube,29,2022-02-24,2022-03-22,76117,62523.6,29759325,59518650,2022-02-20T00:00:00
1431,Influencer - YouTube - Feb2022,Influencer,YouTube,1,2022-02-24,2022-03-22,76117,62523.6,29759325,59518650,2022-02-22T00:00:00
1432,Influencer - YouTube - Feb2022,Influencer,YouTube,44,2022-02-24,2022-03-22,76117,62523.6,29759325,59518650,2022-02-14T00:00:00
1433,Influencer - YouTube - Feb2022,Influencer,YouTube,7,2022-02-24,2022-03-22,76117,62523.6,29759325,59518650,2022-02-12T00:00:00
1434,Search - Google - Aug2024,Search,Google,47,2024-08-11,2024-10-12,32532,34235.55,14028176,713465,2024-08-06T00:00:00
1435,Search - Google - Aug2024,Search,Google,42,2024-08-11,2024-10-12,32532,34235.55,14028176,713465,2024-07-29T00:00:00
1436,Search - Google - Aug2024,Search,Google,40,2024-08-11,2024-10-12,32532,34235.55,14028176,713465,2024-08-08T00:00:00
1437,Search - Twitter - Jan2024,Search,Twitter,24,2024-01-11,2024-03-05,51564,59379.15,10155174,375259,2024-01-02T00:00:00
1438,Search - Twitter - Jan2024,Search,Twitter,23,2024-01-11,2024-03-05,51564,59379.15,10155174,375259,2024-01-09T00:00:00
1439,Search - Twitter - Jan2024,Search,Twitter,38,2024-01-11,2024-03-05,51564,59379.15,10155174,375259,2023-12-31T00:00:00
1440,Email - Google - Oct2021,Email,Google,34,2021-10-20,2022-01-16,1272,1194.45,249561,12500,2021-10-17T00:00:00
1441,Display - LinkedIn - Dec2024,Display,LinkedIn,8,2024-12-05,2025-01-16,18546,14106.94,5116511,103590,2024-11-22T00:00:00
1442,Email - Google - Apr2024,Email,Google,49,2024-04-08,2024-05-11,4772,4817.69,849910,52134,2024-04-07T00:00:00
1443,Display - YouTube - May2020,Display,YouTube,16,2020-05-27,2020-08-18,12225,10661.79,5213936,113932,2020-05-22T00:00:00
1444,Display - YouTube - May2020,Display,YouTube,27,2020-05-27,2020-08-18,12225,10661.79,5213936,113932,2020-05-20T00:00:00
1445,Display - YouTube - May2020,Display,YouTube,26,2020-05-27,2020-08-18,12225,10661.79,5213936,113932,2020-05-17T00:00:00
1446,Search - LinkedIn - Oct2020,Search,LinkedIn,13,2020-10-15,2020-12-19,64084,53715.93,22799454,782237,2020-10-04T00:00:00
1447,Search - LinkedIn - Oct2020,Search,LinkedIn,7,2020-10-15,2020-12-19,64084,53715.93,22799454,782237,2020-10-06T00:00:00
1448,Search - LinkedIn - Oct2020,Search,LinkedIn,62,2020-10-15,2020-12-19,64084,53715.93,22799454,782237,2020-10-06T00:00:00
1449,Video - Instagram - Mar2021,Video,Instagram,15,2021-03-17,2021-04-18,7370,5458.74,1560927,46628,2021-03-14T00:00:00
1450,Display - LinkedIn - Jun2022,Display,LinkedIn,24,2022-06-05,2022-07-09,20515,16583.34,4210709,325561,2022-05-23T00:00:00
1451,Video - Instagram - Dec2024,Video,Instagram,63,2024-12-05,2025-02-06,75024,86271.71,20079509,1027813,2024-12-02T00:00:00
1452,Video - Instagram - Dec2024,Video,Instagram,9,2024-12-05,2025-02-06,75024,86271.71,20079509,1027813,2024-11-24T00:00:00
1453,Search - Facebook - Nov2024,Search,Facebook,62,2024-11-21,2025-02-13,80721,69832.69,31160309,2489756,2024-11-19T00:00:00
