event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
35515,2022-11-30T00:34:38,1837,session_20577,category,,,mobile,Chrome,1714
35516,2021-10-11T06:13:20,,session_47354,checkout,,,tablet,Edge,287
35517,2021-06-10T03:53:42,,session_86410,account,,,tablet,Edge,65
35518,2022-05-15T11:56:42,,session_73220,account,,,,,1234
35519,2021-11-06T17:34:23,3962,session_45466,cart,,,tablet,Firefox,1735
35520,2024-01-02T11:13:34,,session_20663,search,,,tablet,Firefox,1186
35521,2024-05-13T04:22:26,,session_38930,search,,,mobile,Edge,200
35522,2023-06-13T14:58:31,,session_83905,cart,,,tablet,Samsung Internet,1150
35523,2023-06-14T19:08:11,1879,session_73311,search,,,mobile,Samsung Internet,669
35524,2024-12-05T15:28:01,4442,session_63473,home,,,desktop,Samsung Internet,120
35525,2022-07-23T00:42:14,2240,session_9703,cart,,,desktop,Edge,-1701
35526,2024-04-29T23:11:54,,session_37621,search,,,,,91
35527,2023-03-21T14:03:34,4958,session_43609,search,,,mobile,Samsung Internet,162
35528,2024-08-24T06:04:42,,session_18333,checkout,,,mobile,Edge,779
35529,2022-05-10T23:22:55,,session_48029,category,,,desktop,Firefox,1279
35530,2023-04-22T03:36:25,,session_7514,category,,,tablet,Chrome,1404
35531,2021-02-11T00:21:38,,session_45073,search,,,desktop,Edge,520
35532,2021-01-27T01:42:44,,session_36669,search,,,desktop,Chrome,166
35533,2023-01-16T13:26:02,,session_30014,product_detail,53,,mobile,Chrome,532
35534,2023-02-21T17:32:25,3332,session_42763,cart,,,mobile,Edge,1619
35535,2030-01-01T00:00:00,,session_22386,cart,,,mobile,Firefox,1664
35536,2020-02-14T00:46:26,,session_67733,search,,,,,1375
35537,2022-12-11T10:38:50,4033,session_16084,home,,,desktop,Edge,397
35538,2023-09-13T10:10:03,,session_20696,search,,,desktop,Firefox,922
35539,2020-04-24T07:35:49,,session_35160,product_detail,8,,mobile,Edge,398
35540,2021-01-14T18:55:10,,session_91734,cart,,,tablet,Safari,322
35541,2023-12-19T09:57:29,,session_96708,checkout,,,mobile,Firefox,636
35542,2024-06-28T04:53:35,3032,session_43640,home,,,mobile,Samsung Internet,447
35543,2021-01-09T12:17:30,3516,session_27216,category,,,desktop,Samsung Internet,677
35544,2030-01-01T00:00:00,,session_7197,account,,,tablet,Safari,946
35545,2024-01-08T21:19:18,,session_93561,home,,,desktop,Chrome,1408
35546,2020-10-03T17:18:14,,session_41481,product_detail,48,,tablet,Edge,1626
35547,2021-05-08T17:37:24,,session_1075,cart,,,tablet,Firefox,120
35548,2020-07-05T16:06:22,,session_38065,category,,,tablet,Safari,1543
35549,2024-07-14T12:35:08,1088,session_45365,cart,,,tablet,Safari,740
35550,2020-04-07T20:16:33,,session_59354,account,,,mobile,Chrome,-383
35551,2024-11-22T19:37:34,4052,session_609,category,,,desktop,Samsung Internet,1704
35552,2024-04-21T13:56:01,3368,session_16412,product_detail,21,442,tablet,Edge,467
35553,2023-09-07T07:43:14,,session_68264,search,,,,,1221
35554,2023-10-31T06:36:26,,session_82078,home,,,desktop,Edge,711
35555,2023-09-11T12:32:18,,session_16586,checkout,,,desktop,Edge,438
35556,2024-04-26T15:22:36,3113,session_42183,product_detail,57,,desktop,Safari,634
35557,2020-10-14T17:11:07,,session_62123,product_detail,4,,mobile,Samsung Internet,522
35558,2021-11-10T01:23:05,,session_32982,cart,,,desktop,Safari,296
35559,2022-07-23T10:23:54,268,session_38270,checkout,,,tablet,Edge,143
35560,2023-08-20T16:10:18,3611,session_83202,checkout,,,tablet,Samsung Internet,763
35561,2021-03-31T12:20:39,,session_54670,checkout,,,mobile,Edge,651
35562,2020-04-07T12:41:54,,session_58383,checkout,,,tablet,Safari,1062
35563,2022-07-01T01:59:15,691,session_22239,account,,,desktop,Firefox,679
35564,2021-03-18T02:45:20,,session_81025,search,,,desktop,Edge,339
35565,2020-11-24T13:41:40,,session_15294,account,,,mobile,Firefox,585
35566,2020-03-01T11:24:35,,session_54903,category,,,desktop,Samsung Internet,908
35567,2021-07-30T23:01:58,,session_36162,product_detail,38,,,,1414
35568,2022-11-05T18:40:22,,session_53969,product_detail,38,,mobile,Edge,222
35569,2021-05-21T06:37:28,,session_14590,cart,,,tablet,Samsung Internet,786
35570,2023-09-20T15:32:04,,session_9996,home,,,desktop,Edge,1058
35571,2022-01-08T02:04:20,2792,session_64185,product_detail,20,462,tablet,Safari,388
35572,2024-07-22T23:11:56,4877,session_43331,product_detail,12,,tablet,Firefox,311
35573,2020-06-30T23:58:10,,session_63331,checkout,,,desktop,Chrome,442
35574,2022-08-27T10:31:26,3894,session_61837,home,,,mobile,Samsung Internet,1395
35575,2020-02-17T01:40:55,,session_29398,product_detail,46,,tablet,Samsung Internet,1082
35576,2022-09-30T03:44:52,,session_97633,product_detail,50,,mobile,Safari,1374
35577,2020-01-06T17:04:45,,session_16601,checkout,,,mobile,Chrome,1681
35578,2020-01-21T15:26:52,517,session_71143,search,,,mobile,Edge,493
35579,2020-11-11T07:09:01,,session_50027,category,,,mobile,Safari,96
35580,2030-01-01T00:00:00,,session_95541,cart,,,tablet,Chrome,1715
35581,2023-06-04T23:17:22,,session_99368,home,,,tablet,Safari,821
35582,2024-09-24T03:00:23,4712,session_71033,account,,,tablet,Safari,-1063
35583,2022-09-27T16:25:42,,session_31909,category,,,tablet,Samsung Internet,707
35584,2020-05-31T10:33:02,,session_113,category,,,mobile,Firefox,-304
35585,2020-12-14T04:31:53,,session_48208,search,,,desktop,Firefox,545
35586,2023-06-24T06:09:27,,session_64075,search,,,tablet,Edge,627
35587,2022-01-22T06:28:24,,session_52677,category,,,tablet,Safari,837
35588,2021-02-11T20:51:42,,session_46837,product_detail,8,,desktop,Safari,1652
35589,2024-02-21T09:23:24,3456,session_50035,category,,,,,1739
35590,2020-09-15T07:24:14,,session_97707,account,,,desktop,Samsung Internet,700
35591,2020-05-08T22:43:47,,session_4318,checkout,,,tablet,Chrome,1686
35592,2021-11-28T06:11:02,2673,session_95189,product_detail,11,,tablet,Edge,877
35593,2022-08-29T00:15:05,,session_26838,account,,,mobile,Chrome,1599
35594,2020-03-03T08:01:15,,session_21561,home,,,mobile,Edge,622
35595,2024-11-29T07:55:24,,session_73352,account,,,mobile,Firefox,658
35596,2020-05-04T10:05:51,,session_3716,checkout,,,mobile,Edge,592
35597,2022-04-15T23:01:20,3552,session_12103,home,,,mobile,Firefox,572
35598,2022-09-17T03:54:59,,session_57839,home,,,desktop,Safari,299
35599,2021-03-02T19:15:24,1165,session_12494,account,,,desktop,Firefox,1006
35600,2024-05-25T07:20:00,,session_44427,product_detail,62,,mobile,Firefox,931
35601,2022-09-09T07:39:24,,session_34007,category,,,desktop,Safari,1602
35602,2022-05-21T23:38:43,,session_90560,cart,,,desktop,Samsung Internet,528
35603,2021-07-15T07:34:04,,session_35984,home,,,mobile,Chrome,1455
35604,2022-02-17T08:54:58,1997,session_71165,search,,,tablet,Safari,1343
35605,2021-07-22T18:48:26,,session_55833,home,,,tablet,Firefox,911
35606,2023-02-14T03:52:34,4052,session_91664,search,,,tablet,Samsung Internet,1617
35607,2021-07-06T18:03:29,,session_40496,checkout,,,desktop,Chrome,325
35608,2023-09-05T11:17:54,,session_967,home,,,tablet,Chrome,1364
35609,2024-01-14T02:04:53,1338,session_31061,product_detail,18,,mobile,Firefox,417
35610,2021-02-21T19:05:29,,session_72291,cart,,,tablet,Samsung Internet,1714
35611,2022-01-27T15:45:22,,session_54739,category,,,tablet,Safari,1362
35612,2024-01-17T21:31:31,1190,session_77693,search,,,desktop,Samsung Internet,1308
35613,2021-03-01T20:25:35,,session_69905,checkout,,,mobile,Firefox,792
35614,2022-04-08T03:20:14,,session_82357,account,,,mobile,Firefox,1016
35615,2021-02-26T00:34:16,,session_67157,account,,,mobile,Chrome,132
35616,2020-06-23T14:34:20,1199,session_63942,checkout,,,mobile,Safari,1165
35617,2023-10-05T13:48:46,2403,session_48676,home,,,desktop,Safari,1330
35618,2021-09-10T04:31:04,,session_85012,search,,,tablet,Samsung Internet,273
35619,2023-08-28T10:45:06,,session_2913,account,,,tablet,Samsung Internet,1302
35620,2020-05-16T01:08:45,,session_77488,search,,,tablet,Chrome,1008
35621,2024-10-26T03:27:22,3451,session_12858,product_detail,30,,desktop,Samsung Internet,1693
35622,2022-08-16T08:21:37,,session_49940,search,,,mobile,Firefox,1794
35623,2023-12-31T13:21:03,,session_38232,cart,,,mobile,Samsung Internet,728
35624,2020-07-18T20:07:58,4516,session_53871,product_detail,20,,tablet,Safari,1147
35625,2021-09-06T17:40:51,,session_54920,product_detail,56,,mobile,Chrome,698
35626,2024-01-18T06:23:45,56,session_66481,category,,,mobile,Safari,1511
35627,2024-12-04T15:29:08,27,session_43638,cart,,,mobile,Chrome,831
35628,2024-11-09T22:17:13,3749,session_30959,product_detail,3,,tablet,Safari,1335
35629,2020-10-30T21:53:02,,session_13812,product_detail,43,,tablet,Edge,576
35630,2021-08-02T10:22:43,,session_43977,cart,,,mobile,Chrome,181
35631,2022-09-06T23:32:39,3097,session_38404,account,,,,,1799
35632,2020-03-08T02:25:50,,session_61174,account,,,mobile,Safari,1575
35633,2024-01-19T14:53:47,2161,session_43742,cart,,,desktop,Chrome,1430
35634,2023-02-10T19:04:32,,session_53591,category,,,mobile,Firefox,474
35635,2020-11-13T19:09:22,359,session_51211,home,,,tablet,Edge,1265
35636,2020-08-16T19:18:21,4950,session_1220,account,,,mobile,Edge,1498
35637,2021-09-12T20:47:46,,session_61723,cart,,,tablet,Samsung Internet,1366
35638,2024-02-24T06:38:42,4284,session_86934,search,,,tablet,Edge,1654
35639,2020-11-14T03:45:13,,session_92280,category,,,desktop,Safari,195
35640,2021-05-05T20:57:01,,session_2941,product_detail,51,,tablet,Edge,1339
35641,2022-08-05T14:01:10,751,session_3906,search,,,mobile,Chrome,469
35642,2024-06-12T04:18:08,3400,session_15130,checkout,,,tablet,Firefox,1706
35643,2023-07-10T20:35:00,,session_56635,product_detail,26,758,mobile,Chrome,-1605
35644,2023-11-29T20:09:17,2435,session_76659,product_detail,3,,mobile,Firefox,159
35645,2021-02-17T14:39:43,,session_63518,account,,,mobile,Edge,1777
35646,2022-04-15T20:53:36,,session_95854,cart,,,mobile,Safari,1232
35647,2021-04-25T21:17:30,2065,session_42315,account,,,mobile,Edge,1298
35648,2022-09-25T21:58:36,,session_25337,checkout,,,desktop,Safari,1483
35649,2024-01-03T14:38:16,426,session_37005,checkout,,,desktop,Chrome,1011
35650,2021-08-10T21:14:26,,session_53815,category,,,tablet,Chrome,102
35651,2021-05-26T07:11:42,,session_58374,category,,,desktop,Samsung Internet,1453
35652,2024-08-22T01:27:26,4596,session_96765,category,,,desktop,Chrome,424
35653,2024-05-18T08:17:30,3720,session_43512,account,,,mobile,Firefox,965
35654,2023-04-17T23:59:46,,session_42349,cart,,,tablet,Safari,104
35655,2024-08-05T02:08:06,,session_77819,home,,,mobile,Chrome,1352
35656,2023-09-15T17:48:46,,session_74079,category,,,mobile,Firefox,115
35657,2030-01-01T00:00:00,,session_17099,checkout,,,tablet,Firefox,1307
35658,2021-09-07T16:22:28,2117,session_35613,product_detail,40,,desktop,Chrome,1343
35659,2021-06-05T19:41:03,,session_12697,category,,,mobile,Safari,1315
35660,2020-08-09T22:30:36,,session_48997,search,,,tablet,Firefox,1592
35661,2024-01-08T09:19:45,1404,session_65450,account,,,mobile,Safari,385
35662,2024-05-14T03:50:50,,session_65993,checkout,,,tablet,Edge,800
35663,2024-01-10T15:46:10,,session_90326,checkout,,,desktop,Chrome,1356
35664,2023-08-21T12:16:17,4787,session_92278,product_detail,26,,desktop,Samsung Internet,892
35665,2023-09-19T13:45:18,2664,session_7675,cart,,,tablet,Firefox,878
35666,2023-08-05T13:03:52,,session_50803,category,,,mobile,Edge,1518
35667,2022-07-12T18:26:46,,session_99254,account,,,tablet,Chrome,331
35668,2021-04-30T22:29:18,,session_15851,home,,,desktop,Chrome,616
35669,2022-06-25T03:06:22,3385,session_72753,category,,,mobile,Chrome,1603
35670,2024-10-25T05:59:21,1727,session_13108,product_detail,18,701,,,1404
35671,2022-02-18T16:47:50,,session_3735,checkout,,,desktop,Edge,1385
35672,2022-10-27T17:28:35,,session_60376,account,,,,,1712
35673,2024-06-28T09:07:17,3153,session_93773,search,,,tablet,Edge,1665
35674,2020-04-19T00:55:45,,session_51289,search,,,,,1697
35675,2020-09-27T03:11:51,,session_83092,account,,,desktop,Safari,418
35676,2020-09-19T22:43:16,,session_34027,category,,,,,748
35677,2021-07-27T12:34:38,,session_8863,home,,,desktop,Safari,740
35678,2021-02-27T10:40:20,,session_95683,cart,,,tablet,Edge,365
35679,2022-12-12T22:13:20,,session_68646,home,,,mobile,Samsung Internet,142
35680,2023-03-07T22:45:54,3072,session_72240,account,,,desktop,Chrome,324
35681,2022-11-04T13:51:45,,session_25343,checkout,,,,,1721
35682,2022-01-18T08:39:31,,session_31373,category,,,mobile,Samsung Internet,489
35683,2022-01-16T22:16:40,1024,session_13114,search,,,desktop,Safari,1589
35684,2023-01-10T00:02:08,,session_51336,cart,,,tablet,Chrome,811
35685,2021-08-28T21:10:59,,session_32930,checkout,,,desktop,Samsung Internet,357
35686,2022-05-22T00:15:44,,session_70287,cart,,,desktop,Chrome,1446
35687,2024-12-24T18:14:25,4815,session_68486,cart,,,mobile,Safari,471
35688,2020-05-09T10:30:25,,session_93839,home,,,tablet,Safari,790
35689,2023-05-10T14:21:29,,session_63073,account,,,desktop,Chrome,195
35690,2021-09-30T03:43:19,,session_8662,account,,,,,1117
35691,2024-10-30T01:02:03,4062,session_51155,home,,,mobile,Safari,1024
35692,2020-07-06T19:30:26,,session_41126,product_detail,11,,desktop,Chrome,870
35693,2030-01-01T00:00:00,,session_56798,product_detail,52,,,,1145
35694,2023-12-26T23:57:56,,session_16909,account,,,desktop,Samsung Internet,1376
35695,2020-07-01T01:42:14,4091,session_82141,search,,,mobile,Safari,318
35696,2021-04-26T02:56:02,,session_50325,product_detail,22,,tablet,Chrome,1465
35697,2024-08-01T13:13:02,,session_93876,home,,,mobile,Edge,68
35698,2024-10-01T20:12:33,796,session_12207,category,,,tablet,Samsung Internet,139
35699,2020-06-21T01:53:42,,session_49781,home,,,tablet,Chrome,203
35700,2023-12-08T21:57:41,,session_94090,product_detail,35,1050,tablet,Safari,335
35701,2022-11-28T08:05:47,4061,session_6580,product_detail,54,,desktop,Edge,1155
35702,2023-09-26T17:55:39,,session_92682,search,,,desktop,Edge,209
35703,2030-01-01T00:00:00,,session_16578,product_detail,31,,desktop,Edge,60
35704,2023-07-23T01:22:18,,session_76334,product_detail,28,202,mobile,Edge,306
35705,2024-09-13T09:59:52,3317,session_11447,category,,,desktop,Firefox,-607
35706,2024-06-12T18:32:06,4767,session_25831,cart,,,mobile,Firefox,959
35707,2020-10-03T02:12:47,,session_71251,category,,,mobile,Samsung Internet,77
35708,2024-03-01T04:29:19,,session_65414,product_detail,11,,tablet,Firefox,1749
35709,2020-06-24T08:19:15,,session_98824,home,,,desktop,Samsung Internet,446
35710,2023-12-02T03:59:50,660,session_1645,account,,,desktop,Samsung Internet,980
35711,2022-05-17T15:03:46,,session_81720,cart,,,tablet,Safari,1631
35712,2023-02-20T11:19:51,,session_86454,home,,,mobile,Chrome,684
35713,2022-11-13T19:55:20,,session_12953,search,,,desktop,Safari,1429
35714,2020-01-22T14:37:56,,session_91938,checkout,,,mobile,Chrome,1384
35715,2022-10-09T23:50:38,3584,session_55189,product_detail,41,,desktop,Edge,315
35716,2024-05-06T12:36:53,,session_75201,search,,,tablet,Samsung Internet,569
35717,2021-03-03T15:49:06,,session_75858,account,,,tablet,Edge,882
35718,2022-06-23T00:25:58,2664,session_27151,account,,,mobile,Edge,614
35719,2021-10-29T11:36:26,,session_13670,home,,,mobile,Samsung Internet,1479
35720,2024-06-09T04:05:31,,session_19723,home,,,,,1521
35721,2024-02-03T23:25:33,,session_29700,category,,,,,853
35722,2021-11-25T02:40:36,,session_90290,search,,,mobile,Safari,1197
35723,2020-01-27T01:33:18,,session_18726,cart,,,desktop,Chrome,1157
35724,2020-06-04T17:43:30,,session_97939,product_detail,38,,desktop,Firefox,1633
35725,2022-04-21T16:33:34,2749,session_11217,checkout,,,mobile,Safari,1021
35726,2024-08-09T04:17:11,3050,session_76341,product_detail,54,175,tablet,Firefox,1566
35727,2022-03-05T09:34:09,,session_89796,cart,,,mobile,Safari,964
35728,2023-07-31T15:14:29,3996,session_25385,home,,,tablet,Chrome,991
35729,2020-08-06T06:31:32,,session_92635,search,,,desktop,Firefox,-956
35730,2022-01-12T02:16:09,,session_90733,checkout,,,tablet,Edge,1013
35731,2024-02-04T12:32:13,378,session_11938,account,,,tablet,Chrome,1598
35732,2020-02-19T15:24:18,,session_78748,home,,,tablet,Safari,1594
35733,2020-04-29T22:03:28,,session_75192,product_detail,18,1113,desktop,Edge,1745
35734,2021-05-13T02:06:42,,session_10356,account,,,tablet,Safari,533
35735,2022-01-24T10:07:31,,session_65276,search,,,desktop,Firefox,1336
35736,2020-08-28T13:44:19,,session_71892,cart,,,tablet,Firefox,1324
35737,2024-07-28T04:20:40,1172,session_40252,product_detail,19,880,tablet,Edge,1420
35738,2021-06-16T12:13:07,4954,session_16525,search,,,desktop,Firefox,963
35739,2021-07-16T16:07:06,,session_93408,category,,,desktop,Safari,1584
35740,2020-11-19T16:27:22,,session_2003,cart,,,desktop,Samsung Internet,473
35741,2024-10-15T03:05:57,,session_95486,category,,,tablet,Safari,78
35742,2024-04-15T06:21:37,2686,session_69780,account,,,desktop,Samsung Internet,538
35743,2022-05-31T18:58:09,1864,session_37274,account,,,mobile,Firefox,1251
35744,2021-12-19T22:44:58,,session_44513,search,,,tablet,Edge,69
35745,2024-08-13T17:00:58,,session_68794,category,,,tablet,Safari,686
35746,2023-04-06T08:04:34,,session_93590,cart,,,mobile,Firefox,370
35747,2022-02-15T19:56:10,,session_48560,checkout,,,desktop,Safari,1346
35748,2022-12-31T23:26:51,1428,session_11234,cart,,,tablet,Firefox,1671
35749,2021-12-23T11:45:22,,session_96332,checkout,,,desktop,Firefox,1489
35750,2022-01-11T23:48:02,2773,session_50351,cart,,,desktop,Samsung Internet,1045
35751,2023-12-18T18:02:56,4555,session_97578,product_detail,11,,tablet,Chrome,897
35752,2021-05-12T07:36:30,,session_39097,cart,,,tablet,Safari,1423
35753,2024-06-08T13:42:57,1005,session_86948,checkout,,,desktop,Chrome,1224
35754,2021-07-19T20:48:51,,session_28874,cart,,,tablet,Chrome,1016
35755,2022-09-22T13:36:21,,session_3551,search,,,desktop,Edge,1060
35756,2021-10-11T10:44:40,,session_34324,home,,,desktop,Safari,609
35757,2021-03-07T18:12:04,1152,session_2725,cart,,,desktop,Chrome,1044
35758,2022-10-03T19:12:32,,session_11165,account,,,desktop,Samsung Internet,312
35759,2021-05-30T20:34:59,,session_2372,category,,,mobile,Chrome,774
35760,2020-04-14T12:18:59,,session_34548,category,,,tablet,Safari,1238
35761,2022-08-25T20:37:21,,session_49261,cart,,,mobile,Samsung Internet,73
35762,2023-01-24T15:32:37,,session_70753,checkout,,,desktop,Chrome,1139
35763,2024-04-20T22:16:41,4068,session_42068,account,,,desktop,Firefox,738
35764,2023-04-06T02:09:46,2773,session_76154,category,,,tablet,Safari,640
35765,2021-11-09T06:39:52,,session_67921,category,,,desktop,Chrome,1257
35766,2024-06-11T19:37:21,3283,session_80086,search,,,desktop,Chrome,800
35767,2022-07-06T02:44:40,2546,session_95724,checkout,,,desktop,Samsung Internet,231
35768,2021-05-29T04:00:41,,session_95933,home,,,mobile,Safari,494
35769,2024-01-01T11:41:26,1965,session_37184,category,,,tablet,Samsung Internet,1586
